Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,665.4,306.184191
34,648.2,278.921215
10,667.0,223.346687
40,662.1999999999999,272.629759
1,5585.4,31.195135
43,716.0,199.229439
21,765.0,306.184191
1,5587.599999999999,31.195135
45,736.2,208.666623
1,5510.0,29.360127
1,5315.8,32.636927
1,5346.0,31.588351
1,5416.6,31.719423
9,763.0,212.860927
23,954.4,211.812351
24,788.5999999999999,274.726911
3,824.6,173.015039
1,5600.4,33.554431
1,5351.2,32.112639
1,5404.8,31.719423
