Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,763.6,92.798975
42,737.0,100.663295
7,752.4,117.440511
14,743.4000000000001,180.355071
4,684.0,110.624767
11,654.6,281.018367
10,663.8,210.763775
1,5599.0,27.394047
1,5533.2,30.146559
1,5671.2,31.719423
1,5286.6,31.981567
2,1022.0,110.100479
2,904.0,104.857599
2,885.0,96.993279
35,785.0,192.937983
2,942.6,93.323263
2,877.6,89.653247
1,5558.0,14.876671
2,923.8,75.497471
18,648.4,96.993279
