Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,70.6,73.400319
21,163.4,49.020927
39,94.0,48.496639
1,313.4,3.751935
1,313.6,3.784703
1,328.2,3.784703
49,291.4,3.981311
49,287.6,3.997695
49,312.2,3.997695
49,307.2,3.997695
49,355.6,3.997695
49,397.2,3.997695
49,440.2,3.997695
49,405.6,3.997695
49,320.4,4.014079
49,329.40000000000003,3.981311
49,329.2,3.981311
49,385.0,3.964927
49,459.6,3.964927
49,554.4000000000001,3.932159
