Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,1362.4,3.833855
23,1922.4,55.312383
1,3615.6,7.077887
1,2841.2,30.146559
10,2021.6,54.263807
10,1834.2,56.098815
10,1827.4,56.360959
7,1832.8,56.360959
6,1875.6,55.836671
6,1882.6,55.050239
6,1894.0,55.050239
5,1882.0,54.788095
3,1957.6,52.953087
3,2026.8,54.263807
3,1962.2,53.477375
3,1968.6,54.525951
3,1972.2,53.739519
3,1963.2,54.263807
2,2007.0,48.758783
1,2378.6,33.292287
