Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,772.2,99.614719
1,5753.8,11.403263
7,705.8,102.760447
1,5744.6,11.272191
3,816.4,89.128959
28,761.6,98.041855
28,784.6,100.139007
3,839.2,88.080383
3,777.8,88.604671
2,890.4,76.546047
2,991.8,73.400319
2,930.2,72.351743
2,896.6,77.070335
2,763.8,78.643199
2,1089.2,76.546047
2,884.6,74.973183
31,780.4,99.090431
2,843.4000000000001,76.021759
2,786.0,77.070335
2,892.4,76.546047
