Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,4444.400000000001,2.719743
45,4645.2,2.719743
44,4571.6,2.719743
44,4579.4,2.719743
44,4616.6,2.719743
44,4534.0,2.719743
44,4620.6,2.719743
43,4453.0,2.719743
43,4569.8,2.719743
43,4497.6,2.719743
42,4789.599999999999,2.719743
41,4474.4,2.719743
41,4423.6,2.719743
40,4551.0,2.719743
38,4427.400000000001,2.719743
33,4638.6,2.719743
16,4477.799999999999,2.719743
45,4579.2,2.719743
45,4351.8,2.719743
45,4754.2,2.719743
