Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,258.8,187.695103
1,163.4,170.917887
2,144.0,387.973119
1,323.6,64.749567
28,224.2,166.723583
1,425.0,64.225279
1,412.0,63.176703
1,365.8,40.632319
8,219.6,173.015039
1,405.4,42.467327
1,362.2,41.418751
2,193.6,171.966463
2,182.2,171.966463
2,233.2,174.063615
2,248.0,175.112191
2,181.0,173.015039
46,243.6,179.306495
2,248.2,167.772159
48,207.2,160.432127
1,446.8,40.894463
