Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,706.6,93.847551
2,832.6,69.206015
5,728.4,93.323263
9,719.0,90.701823
7,633.2,95.944703
6,708.0,94.896127
6,702.4000000000001,94.896127
6,753.4,92.798975
6,730.4,93.323263
5,3487.4,8.912895
5,747.4000000000001,180.355071
3,816.6,175.112191
1,5726.0,32.767999
1,5528.0,32.112639
1,5158.0,34.078719
1,5705.0,31.719423
1,5427.6,34.078719
11,750.2,274.726911
1,5647.2,31.719423
1,5373.4,32.505855
