Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,4509.799999999999,2.785279
40,4467.4,2.785279
2,4395.400000000001,2.785279
8,4421.2,2.801663
11,4490.0,2.785279
9,4522.599999999999,2.785279
8,4487.6,2.785279
8,4621.2,2.785279
7,4384.6,2.785279
7,4454.8,2.785279
6,4497.8,2.785279
6,4480.6,2.785279
5,4602.0,2.785279
5,4492.2,2.785279
5,4588.6,2.785279
5,4498.8,2.785279
5,4494.4,2.785279
5,4533.4,2.785279
5,4568.599999999999,2.785279
5,4511.0,2.785279
