Thread pool size,Current 10 Second Throughput,99th percentile Latency
10,1192.4,12.451839
24,1471.8,49.807359
15,1862.0,18.481151
12,2008.2,15.204351
9,2094.4,59.768831
8,2038.4,58.458111
40,1925.6,60.293119
4,2197.6,59.244543
4,2087.0,58.458111
4,2111.0,58.720255
42,1864.2,61.865983
4,2120.0,58.982399
4,2119.0,58.720255
4,2140.0,60.555263
1,2307.2000000000003,59.768831
1,2334.2,60.030975
1,2351.8,58.982399
1,2364.8,58.195967
1,2290.0,60.817407
1,2347.2000000000003,59.768831
